
============================================================
Session started: 2026-04-14 11:16:49.340992  [mode=both  fire=ON]
============================================================
[ALERT] FIRE       | frame    514 | objects 1 | 12:03:52.865
[ALERT] FIRE       | frame    517 | objects 1 | 12:03:53.053
[ALERT] Violence  | frame   1051 | conf 0.906 | 12:04:23.265
[ALERT] Violence  | frame   1053 | conf 0.896 | 12:04:23.457
[ALERT] Violence  | frame   1056 | conf 0.962 | 12:04:23.615
[ALERT] Littering | frame   1160 | objects 4 | 12:04:28.520
[ALERT] Littering | frame   1185 | objects 2 | 12:04:29.332
[ALERT] Littering | frame   1192 | objects 7 | 12:04:29.587
[ALERT] Littering | frame   1198 | objects 8 | 12:04:29.876
[ALERT] Littering | frame   1205 | objects 7 | 12:04:30.073
[ALERT] Littering | frame   1212 | objects 2 | 12:04:30.286
[ALERT] Violence  | frame   1265 | conf 0.944 | 12:04:32.369
[ALERT] Violence  | frame   1272 | conf 0.961 | 12:04:32.606
[ALERT] Violence  | frame   1279 | conf 0.897 | 12:04:32.838
[ALERT] Littering | frame   1690 | objects 10 | 12:04:49.220
[ALERT] Littering | frame   1697 | objects 10 | 12:04:49.911
[ALERT] Littering | frame   1886 | objects 7 | 12:04:56.670
[ALERT] Littering | frame   1897 | objects 6 | 12:04:56.993
[ALERT] Littering | frame   1905 | objects 2 | 12:04:57.240
[ALERT] Littering | frame   1943 | objects 2 | 12:04:58.670
[ALERT] Littering | frame   1966 | objects 4 | 12:04:59.613
[ALERT] Littering | frame   2108 | objects 3 | 12:05:05.008
[ALERT] Littering | frame   2114 | objects 1 | 12:05:05.205
[ALERT] Littering | frame   2310 | objects 3 | 12:05:12.696
[ALERT] Littering | frame   2315 | objects 2 | 12:05:12.928
[ALERT] Littering | frame   2351 | objects 1 | 12:05:14.325
[ALERT] Littering | frame   2357 | objects 1 | 12:05:14.557
[ALERT] Littering | frame   2421 | objects 5 | 12:05:17.002
[ALERT] Littering | frame   2428 | objects 5 | 12:05:17.279
[ALERT] Littering | frame   2433 | objects 5 | 12:05:17.661
[ALERT] Littering | frame   2443 | objects 2 | 12:05:17.992
[ALERT] Littering | frame   2470 | objects 2 | 12:05:18.894
[ALERT] Violence  | frame   2807 | conf 0.945 | 12:05:31.851
[ALERT] Littering | frame   2816 | objects 4 | 12:05:32.071
[ALERT] FIRE       | frame   3168 | objects 1 | 12:05:51.964
[ALERT] FIRE       | frame   3172 | objects 1 | 12:05:52.173
[ALERT] FIRE       | frame   3176 | objects 1 | 12:05:52.350
[ALERT] FIRE       | frame   3180 | objects 1 | 12:05:52.563
[ALERT] FIRE       | frame   3183 | objects 1 | 12:05:52.806
[ALERT] FIRE       | frame   3193 | objects 1 | 12:05:53.027
[ALERT] FIRE       | frame   3204 | objects 1 | 12:05:53.674
[ALERT] Littering | frame  22128 | objects 2 | 12:24:49.364
[ALERT] Littering | frame  22132 | objects 4 | 12:24:49.583
[ALERT] Littering | frame  22938 | objects 2 | 12:25:38.274
[ALERT] Littering | frame  22943 | objects 3 | 12:25:38.542

============================================================
Session started: 2026-04-14 20:55:06.877205  [mode=both  fire=ON]
============================================================
[ALERT] FIRE       | frame    141 | objects 1 | 20:55:16.017
[ALERT] Violence  | frame    142 | conf 0.882 | 20:55:16.389
[ALERT] FIRE       | frame    142 | objects 1 | 20:55:16.389
[ALERT] FIRE       | frame    148 | objects 1 | 20:55:16.601
[ALERT] FIRE       | frame    154 | objects 1 | 20:55:17.152
[ALERT] FIRE       | frame    158 | objects 1 | 20:55:17.458
[ALERT] Violence  | frame    163 | conf 0.983 | 20:55:17.680
[ALERT] FIRE       | frame    163 | objects 1 | 20:55:17.680
[ALERT] Violence  | frame    169 | conf 0.985 | 20:55:17.924
[ALERT] FIRE       | frame    169 | objects 1 | 20:55:17.924
[ALERT] Violence  | frame    176 | conf 0.979 | 20:55:18.251
[ALERT] FIRE       | frame    176 | objects 1 | 20:55:18.251
[ALERT] Violence  | frame    179 | conf 0.987 | 20:55:18.488
[ALERT] Violence  | frame    184 | conf 0.986 | 20:55:18.704
[ALERT] Violence  | frame    188 | conf 0.954 | 20:55:18.931
[ALERT] FIRE       | frame    188 | objects 1 | 20:55:18.931
[ALERT] Violence  | frame    191 | conf 0.971 | 20:55:19.257
[ALERT] Violence  | frame    195 | conf 0.993 | 20:55:19.489
[ALERT] Violence  | frame    199 | conf 0.995 | 20:55:19.690
[ALERT] Violence  | frame    212 | conf 0.963 | 20:55:20.026
[ALERT] FIRE       | frame    212 | objects 1 | 20:55:20.026
[ALERT] Violence  | frame    216 | conf 0.974 | 20:55:20.447
[ALERT] Littering | frame    216 | objects 1 | 20:55:20.447
[ALERT] FIRE       | frame    216 | objects 1 | 20:55:20.447
[ALERT] Violence  | frame    225 | conf 0.993 | 20:55:20.755
[ALERT] FIRE       | frame    225 | objects 1 | 20:55:20.755
[ALERT] Violence  | frame    231 | conf 0.971 | 20:55:21.149
[ALERT] FIRE       | frame    231 | objects 1 | 20:55:21.149
[ALERT] Violence  | frame    235 | conf 0.983 | 20:55:21.447
[ALERT] FIRE       | frame    235 | objects 1 | 20:55:21.447
[ALERT] Violence  | frame    242 | conf 0.994 | 20:55:21.803
[ALERT] Littering | frame    242 | objects 1 | 20:55:21.803
[ALERT] FIRE       | frame    242 | objects 1 | 20:55:21.803
[ALERT] Violence  | frame    246 | conf 0.993 | 20:55:22.051
[ALERT] Littering | frame    246 | objects 1 | 20:55:22.051
[ALERT] FIRE       | frame    246 | objects 1 | 20:55:22.051
[ALERT] Violence  | frame    250 | conf 0.994 | 20:55:22.271
[ALERT] FIRE       | frame    250 | objects 1 | 20:55:22.271
[ALERT] Violence  | frame    259 | conf 0.994 | 20:55:22.857
[ALERT] FIRE       | frame    259 | objects 1 | 20:55:22.857
[ALERT] Violence  | frame    266 | conf 0.989 | 20:55:23.258
[ALERT] Violence  | frame    267 | conf 0.992 | 20:55:23.491
[ALERT] Violence  | frame    268 | conf 0.982 | 20:55:23.667

============================================================
Session started: 2026-04-15 08:02:33.161581  [mode=both  fire=ON]
============================================================
[ALERT] Littering | frame    409 | objects 10 | 08:02:48.568
[ALERT] Littering | frame    463 | objects 10 | 08:02:50.654
[ALERT] Littering | frame    468 | objects 1 | 08:02:50.820
[ALERT] Littering | frame    586 | objects 4 | 08:02:55.052
[ALERT] Littering | frame    685 | objects 8 | 08:02:58.605
[ALERT] Littering | frame    688 | objects 1 | 08:02:58.782
[ALERT] Littering | frame    691 | objects 3 | 08:02:58.934
[ALERT] Littering | frame    695 | objects 10 | 08:02:59.081
[ALERT] Violence  | frame    734 | conf 0.955 | 08:03:00.503
[ALERT] Violence  | frame    739 | conf 0.930 | 08:03:00.666
[ALERT] Littering | frame    836 | objects 1 | 08:03:04.195
[ALERT] Littering | frame    849 | objects 8 | 08:03:04.665
[ALERT] Littering | frame   3086 | objects 5 | 08:04:22.951
[ALERT] Littering | frame   3094 | objects 2 | 08:04:23.268
[ALERT] Violence  | frame   3268 | conf 0.995 | 08:04:28.983
[ALERT] Violence  | frame   3273 | conf 0.994 | 08:04:29.197
[ALERT] Violence  | frame   3280 | conf 0.988 | 08:04:29.377
[ALERT] Violence  | frame   3284 | conf 0.982 | 08:04:29.584
[ALERT] Violence  | frame   3290 | conf 0.976 | 08:04:29.897
[ALERT] Violence  | frame   3296 | conf 0.976 | 08:04:30.114
[ALERT] Violence  | frame   3301 | conf 0.965 | 08:04:30.393
[ALERT] FIRE       | frame   3314 | objects 1 | 08:04:30.888
[ALERT] FIRE       | frame   3321 | objects 1 | 08:04:31.107
[ALERT] FIRE       | frame   3326 | objects 1 | 08:04:31.462
[ALERT] FIRE       | frame   3332 | objects 1 | 08:04:31.670
[ALERT] FIRE       | frame   3338 | objects 1 | 08:04:31.868
[ALERT] FIRE       | frame   3346 | objects 1 | 08:04:32.061
[ALERT] Violence  | frame   3432 | conf 0.981 | 08:04:35.075
[ALERT] Violence  | frame   3436 | conf 0.959 | 08:04:35.259
[ALERT] Violence  | frame   3441 | conf 0.956 | 08:04:35.446
[ALERT] Violence  | frame   3463 | conf 0.989 | 08:04:36.197
[ALERT] Violence  | frame   3468 | conf 0.896 | 08:04:36.379
[ALERT] Violence  | frame   3589 | conf 0.895 | 08:04:41.064
[ALERT] FIRE       | frame   3589 | objects 1 | 08:04:41.064
[ALERT] Violence  | frame   3596 | conf 0.882 | 08:04:41.281
[ALERT] FIRE       | frame   3596 | objects 1 | 08:04:41.281
[ALERT] FIRE       | frame   3602 | objects 1 | 08:04:41.481
[ALERT] FIRE       | frame   3610 | objects 1 | 08:04:41.746
[ALERT] FIRE       | frame   3616 | objects 1 | 08:04:41.932
[ALERT] Violence  | frame   3622 | conf 0.982 | 08:04:42.208
[ALERT] FIRE       | frame   3622 | objects 1 | 08:04:42.208
[ALERT] FIRE       | frame   3627 | objects 1 | 08:04:42.492
[ALERT] FIRE       | frame   3633 | objects 1 | 08:04:42.715
[ALERT] FIRE       | frame   3640 | objects 1 | 08:04:42.932
[ALERT] FIRE       | frame   3647 | objects 1 | 08:04:43.190
[ALERT] FIRE       | frame   3654 | objects 1 | 08:04:43.414
[ALERT] FIRE       | frame   3660 | objects 1 | 08:04:43.623
[ALERT] FIRE       | frame   3666 | objects 1 | 08:04:43.998
[ALERT] FIRE       | frame   3673 | objects 1 | 08:04:44.210
[ALERT] FIRE       | frame   3679 | objects 1 | 08:04:44.405
[ALERT] FIRE       | frame   3690 | objects 1 | 08:04:44.661
[ALERT] Violence  | frame   3696 | conf 0.883 | 08:04:44.847
[ALERT] FIRE       | frame   3696 | objects 1 | 08:04:44.847
[ALERT] FIRE       | frame   3700 | objects 1 | 08:04:45.025
[ALERT] FIRE       | frame   3707 | objects 1 | 08:04:45.307
[ALERT] FIRE       | frame   3712 | objects 1 | 08:04:45.553
[ALERT] Violence  | frame   3717 | conf 0.907 | 08:04:45.796
[ALERT] FIRE       | frame   3717 | objects 1 | 08:04:45.796
[ALERT] FIRE       | frame   3724 | objects 1 | 08:04:46.073
[ALERT] FIRE       | frame   3732 | objects 2 | 08:04:46.303
[ALERT] FIRE       | frame   3738 | objects 1 | 08:04:46.557
[ALERT] FIRE       | frame   3745 | objects 1 | 08:04:47.007
[ALERT] FIRE       | frame   3750 | objects 2 | 08:04:47.262
[ALERT] FIRE       | frame   3752 | objects 1 | 08:04:47.484
[ALERT] FIRE       | frame   3755 | objects 1 | 08:04:47.789
[ALERT] Violence  | frame   3760 | conf 0.973 | 08:04:48.041
[ALERT] FIRE       | frame   3760 | objects 2 | 08:04:48.041
[ALERT] FIRE       | frame   3768 | objects 1 | 08:04:48.270
[ALERT] FIRE       | frame   3774 | objects 2 | 08:04:48.797
[ALERT] FIRE       | frame   3781 | objects 1 | 08:04:49.026
[ALERT] FIRE       | frame   3784 | objects 1 | 08:04:49.302
[ALERT] FIRE       | frame   3785 | objects 1 | 08:04:49.807
[ALERT] FIRE       | frame   3789 | objects 1 | 08:04:50.031
[ALERT] FIRE       | frame   3795 | objects 1 | 08:04:50.230
[ALERT] Violence  | frame   3809 | conf 0.956 | 08:04:50.535
[ALERT] FIRE       | frame   3809 | objects 1 | 08:04:50.535
[ALERT] Violence  | frame   3815 | conf 0.980 | 08:04:50.765
[ALERT] FIRE       | frame   3815 | objects 1 | 08:04:50.765
[ALERT] Violence  | frame   3821 | conf 0.937 | 08:04:50.999
[ALERT] FIRE       | frame   3821 | objects 2 | 08:04:50.999
[ALERT] Violence  | frame   3828 | conf 0.983 | 08:04:51.209
[ALERT] FIRE       | frame   3828 | objects 1 | 08:04:51.209
[ALERT] Violence  | frame   3835 | conf 0.947 | 08:04:51.459
[ALERT] FIRE       | frame   3835 | objects 2 | 08:04:51.459
[ALERT] Violence  | frame   3841 | conf 0.944 | 08:04:51.686
[ALERT] FIRE       | frame   3841 | objects 1 | 08:04:51.686
[ALERT] Violence  | frame   3847 | conf 0.989 | 08:04:51.867
[ALERT] FIRE       | frame   3847 | objects 1 | 08:04:51.867
[ALERT] Violence  | frame   3852 | conf 0.986 | 08:04:52.089
[ALERT] FIRE       | frame   3852 | objects 1 | 08:04:52.089
[ALERT] Violence  | frame   3859 | conf 0.986 | 08:04:52.286
[ALERT] FIRE       | frame   3859 | objects 1 | 08:04:52.286
[ALERT] Violence  | frame   3863 | conf 0.977 | 08:04:52.506
[ALERT] FIRE       | frame   3863 | objects 1 | 08:04:52.506
[ALERT] Violence  | frame   3869 | conf 0.994 | 08:04:52.739
[ALERT] FIRE       | frame   3869 | objects 1 | 08:04:52.739
[ALERT] Violence  | frame   3874 | conf 0.925 | 08:04:52.926
[ALERT] FIRE       | frame   3874 | objects 1 | 08:04:52.926
[ALERT] Violence  | frame   3879 | conf 0.993 | 08:04:53.104
[ALERT] FIRE       | frame   3879 | objects 1 | 08:04:53.104
[ALERT] Violence  | frame   3885 | conf 0.992 | 08:04:53.380
[ALERT] FIRE       | frame   3885 | objects 1 | 08:04:53.380
[ALERT] Violence  | frame   3890 | conf 0.946 | 08:04:53.584
[ALERT] FIRE       | frame   3890 | objects 1 | 08:04:53.584
[ALERT] Violence  | frame   3895 | conf 0.990 | 08:04:53.766
[ALERT] FIRE       | frame   3895 | objects 2 | 08:04:53.766
[ALERT] Violence  | frame   3902 | conf 0.978 | 08:04:54.018
[ALERT] FIRE       | frame   3902 | objects 2 | 08:04:54.018
[ALERT] FIRE       | frame   3907 | objects 1 | 08:04:54.202
[ALERT] FIRE       | frame   3913 | objects 1 | 08:04:54.397
[ALERT] FIRE       | frame   3919 | objects 1 | 08:04:54.628
[ALERT] Violence  | frame   3924 | conf 0.970 | 08:04:54.846
[ALERT] FIRE       | frame   3924 | objects 1 | 08:04:54.846
[ALERT] Violence  | frame   3930 | conf 0.943 | 08:04:55.063
[ALERT] FIRE       | frame   3930 | objects 2 | 08:04:55.063
[ALERT] FIRE       | frame   3934 | objects 1 | 08:04:55.322
[ALERT] FIRE       | frame   3939 | objects 1 | 08:04:55.511
[ALERT] FIRE       | frame   3945 | objects 1 | 08:04:55.700
[ALERT] Violence  | frame   3956 | conf 0.901 | 08:04:55.941
[ALERT] FIRE       | frame   3956 | objects 1 | 08:04:55.941
[ALERT] FIRE       | frame   3959 | objects 1 | 08:04:56.211
[ALERT] FIRE       | frame   3961 | objects 1 | 08:04:56.395
[ALERT] FIRE       | frame   3967 | objects 1 | 08:04:56.575
[ALERT] FIRE       | frame   3974 | objects 1 | 08:04:56.813
[ALERT] FIRE       | frame   3979 | objects 1 | 08:04:57.016
[ALERT] FIRE       | frame   3984 | objects 1 | 08:04:57.238
[ALERT] FIRE       | frame   3990 | objects 1 | 08:04:57.436
[ALERT] FIRE       | frame   3997 | objects 1 | 08:04:57.664
[ALERT] FIRE       | frame   4002 | objects 1 | 08:04:57.898
[ALERT] FIRE       | frame   4009 | objects 1 | 08:04:58.098
[ALERT] FIRE       | frame   4012 | objects 1 | 08:04:58.302
[ALERT] FIRE       | frame   4098 | objects 1 | 08:05:01.450
[ALERT] FIRE       | frame   4103 | objects 1 | 08:05:01.656
[ALERT] Violence  | frame   4108 | conf 0.934 | 08:05:01.826
[ALERT] FIRE       | frame   4108 | objects 1 | 08:05:01.826
[ALERT] Violence  | frame   4115 | conf 0.989 | 08:05:01.991
[ALERT] FIRE       | frame   4115 | objects 1 | 08:05:01.991
[ALERT] Violence  | frame   4120 | conf 0.986 | 08:05:02.148
[ALERT] FIRE       | frame   4120 | objects 1 | 08:05:02.148
[ALERT] Violence  | frame   4126 | conf 0.984 | 08:05:02.316
[ALERT] FIRE       | frame   4126 | objects 1 | 08:05:02.316
[ALERT] Violence  | frame   4129 | conf 0.989 | 08:05:02.503
[ALERT] FIRE       | frame   4129 | objects 1 | 08:05:02.503
[ALERT] Violence  | frame   4135 | conf 0.996 | 08:05:02.783
[ALERT] FIRE       | frame   4135 | objects 1 | 08:05:02.783
[ALERT] Violence  | frame   4138 | conf 0.980 | 08:05:02.970
[ALERT] FIRE       | frame   4138 | objects 1 | 08:05:02.970
[ALERT] Violence  | frame   4143 | conf 0.971 | 08:05:03.249
[ALERT] FIRE       | frame   4143 | objects 1 | 08:05:03.249
[ALERT] Violence  | frame   4151 | conf 0.990 | 08:05:03.481
[ALERT] FIRE       | frame   4151 | objects 1 | 08:05:03.481
[ALERT] Violence  | frame   4156 | conf 0.994 | 08:05:03.683
[ALERT] FIRE       | frame   4156 | objects 1 | 08:05:03.683
[ALERT] FIRE       | frame   4162 | objects 1 | 08:05:03.910
[ALERT] FIRE       | frame   4168 | objects 1 | 08:05:04.122
[ALERT] FIRE       | frame   4173 | objects 1 | 08:05:04.331
[ALERT] Violence  | frame   4177 | conf 0.970 | 08:05:04.614
[ALERT] FIRE       | frame   4177 | objects 1 | 08:05:04.614
[ALERT] Violence  | frame   4182 | conf 0.955 | 08:05:04.837
[ALERT] FIRE       | frame   4182 | objects 1 | 08:05:04.837
[ALERT] Violence  | frame   4188 | conf 0.992 | 08:05:05.132
[ALERT] FIRE       | frame   4188 | objects 1 | 08:05:05.132
[ALERT] Violence  | frame   4196 | conf 0.986 | 08:05:05.429
[ALERT] FIRE       | frame   4196 | objects 1 | 08:05:05.429
[ALERT] Violence  | frame   4203 | conf 0.996 | 08:05:05.642
[ALERT] FIRE       | frame   4203 | objects 1 | 08:05:05.642
[ALERT] Violence  | frame   4211 | conf 0.893 | 08:05:05.853
[ALERT] FIRE       | frame   4211 | objects 1 | 08:05:05.853
[ALERT] Violence  | frame   4219 | conf 0.960 | 08:05:06.137
[ALERT] FIRE       | frame   4219 | objects 1 | 08:05:06.137
[ALERT] Violence  | frame   4225 | conf 0.969 | 08:05:06.362
[ALERT] FIRE       | frame   4225 | objects 2 | 08:05:06.362
[ALERT] Violence  | frame   4231 | conf 0.982 | 08:05:06.566
[ALERT] FIRE       | frame   4231 | objects 2 | 08:05:06.566
[ALERT] Violence  | frame   4238 | conf 0.978 | 08:05:06.825
[ALERT] FIRE       | frame   4238 | objects 1 | 08:05:06.825
[ALERT] Violence  | frame   4243 | conf 0.995 | 08:05:07.037
[ALERT] FIRE       | frame   4243 | objects 1 | 08:05:07.037
[ALERT] Violence  | frame   4247 | conf 0.998 | 08:05:07.222
[ALERT] FIRE       | frame   4247 | objects 1 | 08:05:07.222
[ALERT] Violence  | frame   4255 | conf 0.985 | 08:05:07.456
[ALERT] FIRE       | frame   4255 | objects 1 | 08:05:07.456
[ALERT] Violence  | frame   4260 | conf 0.997 | 08:05:07.654
[ALERT] FIRE       | frame   4260 | objects 1 | 08:05:07.654
[ALERT] Violence  | frame   4266 | conf 0.987 | 08:05:07.840
[ALERT] FIRE       | frame   4275 | objects 1 | 08:05:08.292
[ALERT] FIRE       | frame   4293 | objects 1 | 08:05:08.863
[ALERT] FIRE       | frame   4300 | objects 1 | 08:05:09.067
[ALERT] FIRE       | frame   4303 | objects 1 | 08:05:09.305
[ALERT] Violence  | frame   4309 | conf 0.998 | 08:05:09.573
[ALERT] Violence  | frame   4314 | conf 0.998 | 08:05:09.764
[ALERT] Violence  | frame   4319 | conf 0.984 | 08:05:10.012
[ALERT] Violence  | frame   4328 | conf 0.905 | 08:05:10.201
[ALERT] Violence  | frame   4333 | conf 0.949 | 08:05:10.393
[ALERT] Violence  | frame   4339 | conf 0.931 | 08:05:10.631
[ALERT] Violence  | frame   4345 | conf 0.960 | 08:05:10.783
[ALERT] Violence  | frame   4350 | conf 0.997 | 08:05:10.938
[ALERT] Violence  | frame   4357 | conf 0.996 | 08:05:11.191
[ALERT] Violence  | frame   4361 | conf 0.993 | 08:05:11.360
[ALERT] Violence  | frame   4365 | conf 0.995 | 08:05:11.549
[ALERT] Violence  | frame   4372 | conf 0.992 | 08:05:11.789
[ALERT] Violence  | frame   4376 | conf 0.991 | 08:05:11.997
[ALERT] Violence  | frame   4381 | conf 0.956 | 08:05:12.179
[ALERT] Violence  | frame   4387 | conf 0.986 | 08:05:12.399
[ALERT] Violence  | frame   4393 | conf 0.943 | 08:05:12.607
[ALERT] Violence  | frame   4401 | conf 0.901 | 08:05:12.763
[ALERT] Violence  | frame   4435 | conf 0.967 | 08:05:14.212
[ALERT] Violence  | frame   4439 | conf 0.937 | 08:05:14.489
[ALERT] Violence  | frame   4445 | conf 0.984 | 08:05:14.683
[ALERT] Violence  | frame   4452 | conf 0.978 | 08:05:14.864
[ALERT] Violence  | frame   4459 | conf 0.914 | 08:05:15.080
[ALERT] Violence  | frame   4479 | conf 0.987 | 08:05:15.908
[ALERT] Violence  | frame   4484 | conf 0.978 | 08:05:16.106
[ALERT] Violence  | frame   4491 | conf 0.957 | 08:05:16.338
[ALERT] Violence  | frame   4496 | conf 0.974 | 08:05:16.551
[ALERT] Violence  | frame   4502 | conf 0.991 | 08:05:16.754
[ALERT] Violence  | frame   4505 | conf 0.971 | 08:05:17.086
[ALERT] Violence  | frame   4533 | conf 0.949 | 08:05:18.021
[ALERT] Violence  | frame   4852 | conf 0.986 | 08:05:30.461
[ALERT] Littering | frame   4964 | objects 10 | 08:05:34.718
[ALERT] Littering | frame   4969 | objects 8 | 08:05:34.917
[ALERT] Violence  | frame   4974 | conf 0.935 | 08:05:35.119
[ALERT] Littering | frame   4974 | objects 10 | 08:05:35.119
[ALERT] Violence  | frame   4981 | conf 0.994 | 08:05:35.393
[ALERT] Littering | frame   4981 | objects 10 | 08:05:35.393
[ALERT] Violence  | frame   4985 | conf 0.958 | 08:05:35.610
[ALERT] Littering | frame   4985 | objects 9 | 08:05:35.610
[ALERT] Littering | frame   5004 | objects 2 | 08:05:36.306
[ALERT] Violence  | frame   5088 | conf 0.992 | 08:05:39.465
[ALERT] Violence  | frame   5127 | conf 0.934 | 08:05:41.002
[ALERT] Violence  | frame   5132 | conf 0.997 | 08:05:41.258
[ALERT] Violence  | frame   5139 | conf 0.919 | 08:05:41.453
[ALERT] Violence  | frame   5175 | conf 0.996 | 08:05:42.953
[ALERT] Violence  | frame   5183 | conf 0.997 | 08:05:43.196
[ALERT] Violence  | frame   5190 | conf 0.995 | 08:05:43.399
[ALERT] Violence  | frame   5194 | conf 0.991 | 08:05:43.574
[ALERT] Violence  | frame   5199 | conf 0.998 | 08:05:43.795
[ALERT] Violence  | frame   5205 | conf 0.982 | 08:05:43.978
[ALERT] Violence  | frame   5208 | conf 0.995 | 08:05:44.157
[ALERT] Violence  | frame   5215 | conf 0.993 | 08:05:44.412
[ALERT] Violence  | frame   5220 | conf 0.993 | 08:05:44.585
[ALERT] Violence  | frame   5224 | conf 0.999 | 08:05:44.772
[ALERT] Violence  | frame   5232 | conf 0.975 | 08:05:45.040
[ALERT] Violence  | frame   5238 | conf 0.977 | 08:05:45.228
[ALERT] Violence  | frame   5241 | conf 0.990 | 08:05:45.404
[ALERT] Violence  | frame   5249 | conf 0.994 | 08:05:45.619
[ALERT] Violence  | frame   5255 | conf 0.984 | 08:05:45.802
[ALERT] Violence  | frame   5257 | conf 0.959 | 08:05:45.994
[ALERT] Violence  | frame   5262 | conf 0.985 | 08:05:46.228
[ALERT] Violence  | frame   5283 | conf 0.981 | 08:05:47.085
[ALERT] Violence  | frame   5289 | conf 0.981 | 08:05:47.286
[ALERT] Violence  | frame   5295 | conf 0.959 | 08:05:47.503
[ALERT] Violence  | frame   5301 | conf 0.983 | 08:05:47.682
[ALERT] Violence  | frame   5306 | conf 0.993 | 08:05:47.857
[ALERT] Violence  | frame   5313 | conf 0.961 | 08:05:48.076
[ALERT] Violence  | frame   5317 | conf 0.977 | 08:05:48.277
[ALERT] Littering | frame   5399 | objects 1 | 08:05:51.482
[ALERT] Littering | frame   5408 | objects 4 | 08:05:51.662
[ALERT] Littering | frame   5414 | objects 5 | 08:05:51.841
[ALERT] Littering | frame   5418 | objects 5 | 08:05:51.995
[ALERT] Littering | frame   5783 | objects 10 | 08:06:05.674
[ALERT] Littering | frame   5800 | objects 10 | 08:06:06.282
[ALERT] Littering | frame   5819 | objects 4 | 08:06:07.125
[ALERT] Littering | frame   5836 | objects 6 | 08:06:07.757
[ALERT] Littering | frame   5841 | objects 2 | 08:06:08.003
[ALERT] Littering | frame   5865 | objects 5 | 08:06:08.866
[ALERT] Littering | frame   5870 | objects 6 | 08:06:09.039
[ALERT] Littering | frame   5876 | objects 9 | 08:06:09.257
[ALERT] Littering | frame   5882 | objects 2 | 08:06:09.438
[ALERT] Littering | frame   5885 | objects 7 | 08:06:09.620
[ALERT] Littering | frame   5889 | objects 3 | 08:06:09.781
[ALERT] Littering | frame   5903 | objects 5 | 08:06:10.317
[ALERT] Littering | frame   5908 | objects 7 | 08:06:10.504
[ALERT] Littering | frame   5912 | objects 1 | 08:06:10.653
[ALERT] Littering | frame   5916 | objects 3 | 08:06:10.842
[ALERT] Littering | frame   5931 | objects 5 | 08:06:11.350
[ALERT] Littering | frame   5936 | objects 5 | 08:06:11.558
[ALERT] Littering | frame   5945 | objects 4 | 08:06:11.755
[ALERT] Littering | frame   5950 | objects 2 | 08:06:11.933
[ALERT] Littering | frame   5954 | objects 5 | 08:06:12.130
[ALERT] Littering | frame   5959 | objects 4 | 08:06:12.437
[ALERT] Littering | frame   5965 | objects 6 | 08:06:12.641
[ALERT] Littering | frame   5966 | objects 1 | 08:06:12.897
[ALERT] Violence  | frame   5971 | conf 0.980 | 08:06:13.193
[ALERT] Violence  | frame   5976 | conf 0.885 | 08:06:13.453
[ALERT] Littering | frame   6175 | objects 3 | 08:06:20.827
[ALERT] Littering | frame   6182 | objects 4 | 08:06:21.062
[ALERT] Littering | frame   6190 | objects 1 | 08:06:21.287
[ALERT] Littering | frame   6252 | objects 1 | 08:06:23.686
[ALERT] Littering | frame   6258 | objects 2 | 08:06:24.042
[ALERT] Littering | frame   6264 | objects 7 | 08:06:24.371
[ALERT] Littering | frame   6268 | objects 9 | 08:06:24.652
[ALERT] Littering | frame   6279 | objects 6 | 08:06:24.864
[ALERT] Littering | frame   6287 | objects 3 | 08:06:25.132
[ALERT] Littering | frame   6295 | objects 7 | 08:06:25.350
[ALERT] Littering | frame   6301 | objects 4 | 08:06:25.540
[ALERT] Littering | frame   6308 | objects 3 | 08:06:25.787
[ALERT] Littering | frame   6314 | objects 4 | 08:06:25.960
[ALERT] Littering | frame   6319 | objects 1 | 08:06:26.141
[ALERT] Littering | frame   6325 | objects 4 | 08:06:26.427
[ALERT] Littering | frame   6388 | objects 6 | 08:06:28.970
[ALERT] Littering | frame   6394 | objects 8 | 08:06:29.162
[ALERT] Littering | frame   6398 | objects 7 | 08:06:29.345
[ALERT] Littering | frame   6405 | objects 6 | 08:06:29.562
[ALERT] Littering | frame   6409 | objects 6 | 08:06:29.743
[ALERT] Littering | frame   6412 | objects 7 | 08:06:29.908
[ALERT] Littering | frame   6419 | objects 5 | 08:06:30.126
[ALERT] Littering | frame   6423 | objects 1 | 08:06:30.304
[ALERT] Littering | frame   6427 | objects 6 | 08:06:30.465
[ALERT] Littering | frame   6430 | objects 6 | 08:06:30.659
[ALERT] Littering | frame   6484 | objects 1 | 08:06:32.782
[ALERT] Violence  | frame   6500 | conf 0.950 | 08:06:33.387
[ALERT] Violence  | frame   6507 | conf 0.892 | 08:06:33.562
[ALERT] Littering | frame   6566 | objects 4 | 08:06:35.805
[ALERT] Littering | frame   6573 | objects 4 | 08:06:36.106
[ALERT] Littering | frame   6633 | objects 3 | 08:06:38.782
[ALERT] Littering | frame   6641 | objects 1 | 08:06:39.063
[ALERT] Littering | frame   6706 | objects 1 | 08:06:41.596
[ALERT] Littering | frame   6713 | objects 4 | 08:06:41.797
[ALERT] Violence  | frame   6966 | conf 0.946 | 08:06:51.301
[ALERT] Violence  | frame   6971 | conf 0.923 | 08:06:51.506
[ALERT] Violence  | frame   6976 | conf 0.942 | 08:06:51.745
[ALERT] Violence  | frame   7080 | conf 0.934 | 08:06:55.391
